Sample_ID,Date,Site,Volume_Filtered_mL,Replicates,Volume_Eluted_uL,Total_Cyano_Rep,Total_Cyano_Copies_Rxn,Total_Cyano_Y_intercept,Total_Cyano_Slope,Total_Cyano_Efficiency,Total_Cyano_R_squared,Total_Cyano_Quality_checks,Total_Cyano_Source_file,mcyE_Rep,mcyE_Copies_Rxn,mcyE_Y_intercept,mcyE_Slope,mcyE_Efficiency,mcyE_R_squared,mcyE_Quality_checks,mcyE_Source_file,sxtA_Rep,sxtA_Copies_Rxn,sxtA_Y_intercept,sxtA_Slope,sxtA_Efficiency,sxtA_R_squared,sxtA_Quality_checks,sxtA_Source_file,Station_Depth_m,Sample_Depth_m,Sample_Depth_category,Local_Time_Eastern_Time_Zone,Latitude_decimal_deg,Longitude_decimal_deg,Wind_speed_knots,Wave_Height_ft,Sky,Secchi_Depth_m,Sample_Temperature_C,CTD_Temperature_C,CTD_Specific_Conductivity_uS_cm,CTD_Beam_Attenuation_m1,CTD_Tramission_,CTD_Dissolved_Oxygen_mg_L,CTD_Photosynthetically_Active_Radiation_uE_m2_s,Turbidity_NTU,Particulate_Microcystin_ug_L,Dissolved_Microcystin_ug_L,Extracted_Phycocyanin_ug_L,Extracted_Chlorophyll_a_ug_L,Total_Phosphorus_ug_P_L,Total_Dissolved_Phosphorus_ug_P_L,Soluble_Reactive_Phosphorus_ug_P_L,Ammonia_ug_N_L,Nitrate_+_Nitrite_mg_N_L,Urea_ug_N_L,Particulate_Organic_Carbon_mg_L,Particulate_Organic_Nitrogen_mg_L,Dissolved_Organic_Carbon_mg_L,Colored_Dissolved_Organic_Material_absorbance_m1_at_400nm,Total_Suspended_Solids_mg_L,Volatile_Suspended_Solids_mg_L,Year,Month,Day,DOY,Total_Cyano_Copies_mL,mcyE_Copies_mL,mcyE_Copies_mL_BDL_Replaced,sxtA_Copies_mL,sxtA_Copies_mL_BDL_Replaced,Particulate_Microcystin_ug_L_BDL_Replaced,Particulate_Microcystin_ug_L_BDL_Replaced_plusoneweek,Particulate_Microcystin_ug_L_BDL_Replaced_plusoneweek_days,Particulate_Microcystin_ug_L_BDL_Replaced_plustwoweeks,Particulate_Microcystin_ug_L_BDL_Replaced_plustwoweeks_days
307,2018-10-01T00:00:00,WE8,100,2,100,2,222422.94,36.788,-3.443,95.184,0.998,Good,2018-2_cyano.XLSX,2,260.006,38.019,-3.476,93.96,0.999,Good,2018_plate2_mcyE.xlsx,2,BD,36.231,-3.439,95.34,0.998,BD,2018_plate2_mcyE.xlsx,5.32,0.75,Surface,8:30,41.833,-83.3573,13.02,2.04,cloudy,0.9,NA,19.3,270.5,4.5,32.5,6.83,62,11.4,0.13,<0.1,0.97,15.27,36.456,7.924,2.11,6.11,0.233,NA,1.15,0.2,NA,0.469,15.84,2.96,2018,10,1,274,88969.176,104.0024,104.0024,BDL< 0.4,0.4,0.13,0.1,-133,0.29,-111
NA,2018-05-21T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,0.75,Surface,8:23,41.8341,-83.3553,15-Oct,NA,cloudy,0.4,NA,NA,NA,NA,NA,NA,NA,23.5,<0.1,<0.1,0.11,8.29,60.47,19.07,12.64,84.63,1.635,NA,0.92,0.2,NA,2.217,17.73,1.15,2018,5,21,141,NA,NA,NA,NA,NA,0.1,,,,
NA,2018-06-12T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,0.75,Surface,8:25,41.8341,-83.3553,8.94,1.28,sunny,0.3,NA,20.6,378.7,27.3,0.1,8.83,33,44.4,0.29,<0.1,0.76,41.47,107.93,19.29,11.72,21.69,1.221,NA,2.39,0.38,NA,1.882,NA,NA,2018,6,12,163,NA,NA,NA,NA,NA,0.29,,,,
NA,2018-06-25T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,0.75,Surface,8:21,41.8341,-83.3553,15.94,1.62,sunny,0.5,NA,22.4,308.4,8.4,12.1,6.84,439,21.3,0.18,<0.1,0.16,4.24,57.99,26.86,18.67,88.65,0.68,NA,0.69,0.11,NA,0.955,21.04,3.13,2018,6,25,176,NA,NA,NA,NA,NA,0.18,,,,
378,2019-06-17T00:00:00,WE8,100,2,100,1,10596.12,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,1,BD,37.861,-3.501,93.026,0.999,BD,2019-Plate2_mcyE.xlsx,1,BD,35.321,-3.422,95.983,0.998,BD,2019-Plate2_mcyE.xlsx,5.52,0.75,Surface,8:21,41.8351,-83.3578,4.96,1.53,cloudy,0.5,NA,18.7,354.1,10.1,8.2,9.3,23.23,19.3,<0.1,<0.1,0.17,1.33,114.68,72.3,56.19,70.86,1.877,NA,0.7,0.08,NA,2.98,18.44,2.43,2019,6,17,168,4238.448,BDL< 0.4,0.4,BDL< 0.4,0.4,0.1,0.1,0,0.1,14
378,2019-06-17T00:00:00,WE8,100,2,100,2,5829.388,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,2,BD,37.861,-3.501,93.026,0.999,BD,2019-Plate2_mcyE.xlsx,2,BD,35.321,-3.422,95.983,0.998,BD,2019-Plate2_mcyE.xlsx,5.52,0.75,Surface,8:21,41.8351,-83.3578,4.96,1.53,cloudy,0.5,NA,18.7,354.1,10.1,8.2,9.3,23.23,19.3,<0.1,<0.1,0.17,1.33,114.68,72.3,56.19,70.86,1.877,NA,0.7,0.08,NA,2.98,18.44,2.43,2019,6,17,168,2331.7552,BDL< 0.4,0.4,BDL< 0.4,0.4,0.1,,,0.1,14
379,2019-07-01T00:00:00,WE8,100,2,100,1,7.07E+06,36.832,-3.411,96.416,0.999,OS,2019-1_cyano.xlsx,1,46.625,37.423,-3.459,94.596,0.99,BQ,2019_plate1_mcyE,1,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,5.58,0.75,Surface,8:19,41.8332,-83.3581,6.49,0.83,sunny,1,NA,24.7,374.5,3,47.7,8.4,156.93,7.81,<0.1,<0.1,1.05,33.76,108.32,50.25,44.09,4.01,2.019,NA,0.83,0.16,NA,3.44,6.38,2.13,2019,7,1,182,2.83E+06,BQL< 20.,20,BDL< 0.4,0.4,0.1,0.1,0,0.12,7
379,2019-07-01T00:00:00,WE8,100,2,100,2,7.45E+06,36.832,-3.411,96.416,0.999,OS,2019-1_cyano.xlsx,2,13.048,37.423,-3.459,94.596,0.99,BQ,2019_plate1_mcyE,2,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,5.58,0.75,Surface,8:19,41.8332,-83.3581,6.49,0.83,sunny,1,NA,24.7,374.5,3,47.7,8.4,156.93,7.81,<0.1,<0.1,1.05,33.76,108.32,50.25,44.09,4.01,2.019,NA,0.83,0.16,NA,3.44,6.38,2.13,2019,7,1,182,2.98E+06,BQL< 20.,20,BDL< 0.4,0.4,0.1,0.12,7,0.12,7
380,2019-07-08T00:00:00,WE8,125,2,100,1,214207.81,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,1,211.239,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,1,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,4.99,0.75,Surface,8:26,41.8357,-83.359,9.72,1.64,partly cloudy,1.25,NA,25.5,326.9,2.8,49.8,6.3,332.19,8.39,0.12,<0.1,2.51,11.18,81.16,19.75,10.67,105,1.012,NA,0.69,0.14,NA,2.01,7.92,1.75,2019,7,8,189,68546.4992,67.59648,67.59648,BDL< 0.32,0.32,0.12,0.12,0,0.29,7
380,2019-07-08T00:00:00,WE8,125,2,100,2,920891.06,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,2,340.051,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,2,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,4.99,0.75,Surface,8:26,41.8357,-83.359,9.72,1.64,partly cloudy,1.25,NA,25.5,326.9,2.8,49.8,6.3,332.19,8.39,0.12,<0.1,2.51,11.18,81.16,19.75,10.67,105,1.012,NA,0.69,0.14,NA,2.01,7.92,1.75,2019,7,8,189,294685.1392,108.81632,108.81632,BDL< 0.32,0.32,0.12,0.29,7,0.29,7
381,2019-07-15T00:00:00,WE8,100,2,100,1,1.22E+06,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,1,5879.342,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,1,19846.166,36.678,-3.493,93.328,0.997,Good,2019_plate1_mcyE,5.64,0.75,Surface,8:25,41.8333,-83.3585,6.32,0.74,sunny,1.25,NA,26.1,337.6,2.4,55,6.2,247.21,5.32,0.29,0.2,77.38,26.39,51.92,17.17,11.4,22.84,1.192,NA,1.49,0.34,NA,3.43,5.5,4.08,2019,7,15,196,489521.76,2351.7368,2351.7368,7938.4664,7938.4664,0.29,0.29,0,5.18,7
381,2019-07-15T00:00:00,WE8,100,2,100,2,361321.8,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,2,1431.721,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,2,2955.771,36.678,-3.493,93.328,0.997,Good,2019_plate1_mcyE,5.64,0.75,Surface,8:25,41.8333,-83.3585,6.32,0.74,sunny,1.25,NA,26.1,337.6,2.4,55,6.2,247.21,5.32,0.29,0.2,77.38,26.39,51.92,17.17,11.4,22.84,1.192,NA,1.49,0.34,NA,3.43,5.5,4.08,2019,7,15,196,144528.72,572.6884,572.6884,1182.3084,1182.3084,0.29,5.18,7,5.18,7
382,2019-07-22T00:00:00,WE8,100,2,100,1,781848.56,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,1,6027.538,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,1,34.535,36.678,-3.493,93.328,0.997,BQ,2019_plate1_mcyE,5.47,0.75,Surface,8:32,41.8354,-83.3584,14.28,2.86,partly cloudy,0.75,NA,26.4,332,5.1,28.7,6.7,94.41,19.3,5.18,<0.1,94.25,49.79,54.98,12.27,NA,NA,NA,NA,2,0.34,NA,2.21,13.76,4.41,2019,7,22,203,312739.424,2411.0152,2411.0152,BQL< 20.,20,5.18,5.18,0,4.82,7
382,2019-07-22T00:00:00,WE8,100,2,100,2,140711.47,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,2,1020.032,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,2,19.653,36.678,-3.493,93.328,0.997,BQ,2019_plate1_mcyE,5.47,0.75,Surface,8:32,41.8354,-83.3584,14.28,2.86,partly cloudy,0.75,NA,26.4,332,5.1,28.7,6.7,94.41,19.3,5.18,<0.1,94.25,49.79,54.98,12.27,NA,NA,NA,NA,2,0.34,NA,2.21,13.76,4.41,2019,7,22,203,56284.588,408.0128,408.0128,BQL< 20.,20,5.18,4.82,7,4.82,7
383,2019-07-29T00:00:00,WE8,100,2,100,1,1.18E+06,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,1,33070.078,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,1,226.515,36.678,-3.493,93.328,0.997,Good,2019_plate1_mcyE,5.23,0.75,Surface,8:23,41.8328,-83.3625,11.54,0.89,sunny,1,NA,25.4,273.4,3.2,45.3,6.8,96.54,9.3,4.82,0.11,65.65,42.9,34.48,4.53,5.64,5.35,0.235,NA,2.67,0.45,NA,1.23,9.48,4.72,2019,7,29,210,472229.6,13228.0312,13228.0312,90.606,90.606,4.82,4.82,0,10.02,7
383,2019-07-29T00:00:00,WE8,100,2,100,2,524827.8,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,2,7123.894,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,2,854.406,36.678,-3.493,93.328,0.997,Good,2019_plate1_mcyE,5.23,0.75,Surface,8:23,41.8328,-83.3625,11.54,0.89,sunny,1,NA,25.4,273.4,3.2,45.3,6.8,96.54,9.3,4.82,0.11,65.65,42.9,34.48,4.53,5.64,5.35,0.235,NA,2.67,0.45,NA,1.23,9.48,4.72,2019,7,29,210,209931.12,2849.5576,2849.5576,341.7624,341.7624,4.82,10.02,7,10.02,7
384,2019-08-05T00:00:00,WE8,100,2,100,1,833112.5,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,1,19059.314,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,1,1795.056,36.678,-3.493,93.328,0.997,Good,2019_plate1_mcyE,5.45,0.75,Surface,8:26,41.8347,-83.3587,4.21,0.26,sunny,0.75,NA,25.6,260.5,5.4,26.3,7.8,23.56,22.3,10.02,<0.1,48.81,76.25,50.64,5.5,3.01,5.21,0.003,NA,5.25,0.89,NA,1.67,7.52,7.09,2019,8,5,217,333245,7623.7256,7623.7256,718.0224,718.0224,10.02,10.02,0,12.16,7
384,2019-08-05T00:00:00,WE8,100,2,100,2,361119.97,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,2,5870.226,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,2,928.188,36.678,-3.493,93.328,0.997,Good,2019_plate1_mcyE,5.45,0.75,Surface,8:26,41.8347,-83.3587,4.21,0.26,sunny,0.75,NA,25.6,260.5,5.4,26.3,7.8,23.56,22.3,10.02,<0.1,48.81,76.25,50.64,5.5,3.01,5.21,0.003,NA,5.25,0.89,NA,1.67,7.52,7.09,2019,8,5,217,144447.988,2348.0904,2348.0904,371.2752,371.2752,10.02,12.16,7,12.16,7
385,2019-08-12T00:00:00,WE8,100,2,100,1,297873.28,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,1,1899.757,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,1,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,5.44,0.75,Surface,8:11,41.8325,-83.3598,9.72,0.86,cloudy,0.75,NA,24.8,263.5,4.9,29.1,6.3,47.64,14.3,12.16,<0.1,49.27,51.57,47.89,5.27,4.54,3.54,0.003,NA,3.83,0.56,NA,1.55,12.77,8.44,2019,8,12,224,119149.312,759.9028,759.9028,BDL< 0.4,0.4,12.16,12.16,0,7.79,7
385,2019-08-12T00:00:00,WE8,100,2,100,2,209551.34,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,2,2962.611,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,2,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,5.44,0.75,Surface,8:11,41.8325,-83.3598,9.72,0.86,cloudy,0.75,NA,24.8,263.5,4.9,29.1,6.3,47.64,14.3,12.16,<0.1,49.27,51.57,47.89,5.27,4.54,3.54,0.003,NA,3.83,0.56,NA,1.55,12.77,8.44,2019,8,12,224,83820.536,1185.0444,1185.0444,BDL< 0.4,0.4,12.16,7.79,7,7.79,7
386,2019-08-19T00:00:00,WE8,75,2,100,1,159884.31,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,1,2113.195,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,1,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,5.48,0.75,Surface,8:15,41.8336,-83.3598,5.39,0.32,cloudy,0.75,NA,24.5,254.8,6.1,21.9,5.9,34.49,16.7,7.79,0.59,NA,59.87,59.12,6.07,3.65,5.44,0.006,NA,4.87,0.66,NA,1.61,15.2,13.53,2019,8,19,231,85271.632,1127.037333,1127.037333,BDL< 0.533333,0.533333333,7.79,7.79,0,0.59,9
386,2019-08-19T00:00:00,WE8,75,2,100,2,157270.44,36.832,-3.411,96.416,0.999,Good,2019-1_cyano.xlsx,2,4272.74,37.423,-3.459,94.596,0.99,Good,2019_plate1_mcyE,2,BD,36.678,-3.493,93.328,0.997,BD,2019_plate1_mcyE,5.48,0.75,Surface,8:15,41.8336,-83.3598,5.39,0.32,cloudy,0.75,NA,24.5,254.8,6.1,21.9,5.9,34.49,16.7,7.79,0.59,NA,59.87,59.12,6.07,3.65,5.44,0.006,NA,4.87,0.66,NA,1.61,15.2,13.53,2019,8,19,231,83877.568,2278.794667,2278.794667,BDL< 0.533333,0.533333333,7.79,0.59,9,0.59,9
387,2019-08-28T00:00:00,WE8,70,2,100,1,1.11E+06,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,1,2710.805,37.861,-3.501,93.026,0.999,Good,2019-Plate2_mcyE.xlsx,1,58.14,35.321,-3.422,95.983,0.998,Good,2019-Plate2_mcyE.xlsx,5.31,0.75,Surface,12:20,NA,NA,9.01,1.18,sunny,0.25,NA,22.1,293,11.6,5.5,5.6,8.14,23.6,0.59,0.57,25.78,54.02,81.37,8.66,7.88,24.25,0.274,NA,3.53,0.61,NA,1.87,26.53,7.35,2019,8,28,240,636537.4286,1549.031429,1549.031429,33.22285714,33.22285714,0.59,0.59,0,0.88,6
387,2019-08-28T00:00:00,WE8,70,2,100,2,1.05E+06,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,2,1909.035,37.861,-3.501,93.026,0.999,Good,2019-Plate2_mcyE.xlsx,2,118.279,35.321,-3.422,95.983,0.998,Good,2019-Plate2_mcyE.xlsx,5.31,0.75,Surface,12:20,NA,NA,9.01,1.18,sunny,0.25,NA,22.1,293,11.6,5.5,5.6,8.14,23.6,0.59,0.57,25.78,54.02,81.37,8.66,7.88,24.25,0.274,NA,3.53,0.61,NA,1.87,26.53,7.35,2019,8,28,240,598571.9429,1090.877143,1090.877143,67.588,67.588,0.59,0.88,6,0.88,6
388,2019-09-03T00:00:00,WE8,85,2,100,1,654435.7,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,1,404.711,37.861,-3.501,93.026,0.999,Good,2019-Plate2_mcyE.xlsx,1,88.965,35.321,-3.422,95.983,0.998,Good,2019-Plate2_mcyE.xlsx,5.23,0.75,Surface,8:13,41.8351,-83.3597,4.38,0.14,sunny,0.5,NA,22.5,329.8,9.5,9.3,6.6,17.91,20.4,0.88,0.83,34.83,93.65,84.03,8.01,5.21,21.65,0.445,NA,3.64,0.67,NA,2.03,21.67,7.42,2019,9,3,246,307969.7412,190.4522353,190.4522353,41.86588235,41.86588235,0.88,0.88,0,0.1,6
388,2019-09-03T00:00:00,WE8,85,2,100,2,1.30E+06,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,2,2054.094,37.861,-3.501,93.026,0.999,Good,2019-Plate2_mcyE.xlsx,2,4.072,35.321,-3.422,95.983,0.998,BQ,2019-Plate2_mcyE.xlsx,5.23,0.75,Surface,8:13,41.8351,-83.3597,4.38,0.14,sunny,0.5,NA,22.5,329.8,9.5,9.3,6.6,17.91,20.4,0.88,0.83,34.83,93.65,84.03,8.01,5.21,21.65,0.445,NA,3.64,0.67,NA,2.03,21.67,7.42,2019,9,3,246,612535.7647,966.6324706,966.6324706,BQL< 23.5294,23.52941176,0.88,0.1,6,0.1,6
389,2019-09-09T00:00:00,WE8,50,2,100,1,592323.06,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,1,16.097,37.861,-3.501,93.026,0.999,BQ,2019-Plate2_mcyE.xlsx,1,5.309,35.321,-3.422,95.983,0.998,BQ,2019-Plate2_mcyE.xlsx,5.38,0.75,Surface,8:23,41.8351,-83.3568,4.28,1.31,cloudy,0.5,NA,21.5,292.2,9.8,10.4,6.2,18.14,15.3,<0.1,<0.1,2.35,32.44,56.98,12.26,4.01,23.51,0.502,NA,1.53,0.36,NA,1.25,20.07,4.89,2019,9,9,252,473858.448,BQL< 40.,40,BQL< 40.,40,0.1,0.1,0,0.1,7
389,2019-09-09T00:00:00,WE8,50,2,100,2,525196.4,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,2,14.539,37.861,-3.501,93.026,0.999,BQ,2019-Plate2_mcyE.xlsx,2,9.627,35.321,-3.422,95.983,0.998,BQ,2019-Plate2_mcyE.xlsx,5.38,0.75,Surface,8:23,41.8351,-83.3568,4.28,1.31,cloudy,0.5,NA,21.5,292.2,9.8,10.4,6.2,18.14,15.3,<0.1,<0.1,2.35,32.44,56.98,12.26,4.01,23.51,0.502,NA,1.53,0.36,NA,1.25,20.07,4.89,2019,9,9,252,420157.12,BQL< 40.,40,BQL< 40.,40,0.1,0.1,7,0.1,7
390,2019-09-16T00:00:00,WE8,200,2,100,1,313691.94,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,1,3.054,37.861,-3.501,93.026,0.999,BQ,2019-Plate2_mcyE.xlsx,1,BD,35.321,-3.422,95.983,0.998,BD,2019-Plate2_mcyE.xlsx,5.19,0.75,Surface,8:31,41.8356,-83.3584,3.65,0.29,cloudy,1.5,NA,21.7,306.3,2.1,58.8,5.5,52.87,5.54,<0.1,<0.1,4.99,7.92,51.76,24.21,14.1,132.47,1.515,NA,0.87,0.15,NA,1.46,6.47,2.01,2019,9,16,259,62738.388,BQL< 10.,10,BDL< 0.2,0.2,0.1,0.1,0,0.1,8
390,2019-09-16T00:00:00,WE8,200,2,100,2,102010.42,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,2,BD,37.861,-3.501,93.026,0.999,BD,2019-Plate2_mcyE.xlsx,2,BD,35.321,-3.422,95.983,0.998,BD,2019-Plate2_mcyE.xlsx,5.19,0.75,Surface,8:31,41.8356,-83.3584,3.65,0.29,cloudy,1.5,NA,21.7,306.3,2.1,58.8,5.5,52.87,5.54,<0.1,<0.1,4.99,7.92,51.76,24.21,14.1,132.47,1.515,NA,0.87,0.15,NA,1.46,6.47,2.01,2019,9,16,259,20402.084,BDL< 0.2,0.2,BDL< 0.2,0.2,0.1,0.1,8,0.1,8
391,2019-09-24T00:00:00,WE8,60,2,100,1,1.17E+06,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,1,5.186,37.861,-3.501,93.026,0.999,BQ,2019-Plate2_mcyE.xlsx,1,BD,35.321,-3.422,95.983,0.998,BD,2019-Plate2_mcyE.xlsx,5.2,0.75,Surface,8:17,41.8342,-83.3605,6.89,0.49,cloudy,1.5,NA,21.7,296.3,2.5,53.7,5.9,34.76,6.17,<0.1,<0.1,4.41,12.34,57.84,30.54,19.95,109.11,0.322,NA,0.79,0.19,NA,1.36,6.2,1.49,2019,9,24,267,782422.7333,BQL< 33.3333,33.33333333,BDL< 0.666667,0.666666667,0.1,0.1,0,0.1,-147
391,2019-09-24T00:00:00,WE8,60,2,100,2,697448.75,36.832,-3.411,96.416,0.999,Good,2019-2_cyano.xlsx,2,15.155,37.861,-3.501,93.026,0.999,BQ,2019-Plate2_mcyE.xlsx,2,BD,35.321,-3.422,95.983,0.998,BD,2019-Plate2_mcyE.xlsx,5.2,0.75,Surface,8:17,41.8342,-83.3605,6.89,0.49,cloudy,1.5,NA,21.7,296.3,2.5,53.7,5.9,34.76,6.17,<0.1,<0.1,4.41,12.34,57.84,30.54,19.95,109.11,0.322,NA,0.79,0.19,NA,1.36,6.2,1.49,2019,9,24,267,464965.8333,BQL< 33.3333,33.33333333,BDL< 0.666667,0.666666667,0.1,0.1,-147,0.1,-126
NA,2019-04-30T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,0.75,Surface,9:01,41.8343,-83.3594,NA,NA,cloudy,0.25,NA,11,372.9,20,0.7,11.6,20.6,23.5,NA,NA,0.29,8.32,86.72,23.51,19.12,12.73,1.817,NA,2.66,0.27,NA,1.4,38.37,4.53,2019,4,30,120,NA,NA,NA,NA,NA,0.1,,,,
NA,2019-05-21T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,0.75,Surface,8:53,41.8342,-83.3583,0.97,NA,cloudy,1,NA,15.7,414.3,4.3,34.7,8.8,670.02,7.36,<0.1,<0.1,0.4,9.66,45.74,21.69,14.11,37.37,1.665,NA,1.04,0.14,NA,2.95,10.4,1.83,2019,5,21,141,NA,NA,NA,NA,NA,0.1,,,,
NA,2019-06-03T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14,0.75,Surface,8:22,41.8366,-83.3569,8.25,2.16,sunny,0.5,NA,19.5,382,7.7,14.6,8.2,133.45,16.4,<0.1,<0.1,0.33,16.14,74.23,32,20.8,81.45,2.437,NA,1.28,0.33,NA,3.49,13.2,1.09,2019,6,3,154,NA,NA,NA,NA,NA,0.1,,,,
NA,2019-10-07T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11,0.75,Surface,7:26,41.8342,-83.3611,8.16,1.04,NA,1.5,NA,18.1,300,2.1,58.7,6.6,2.23,5.35,<0.1,<0.1,2.88,11.19,32.13,18.11,11.42,25.2,0.531,NA,0.46,0.1,NA,1.01,5.36,1.31,2019,10,7,280,NA,NA,NA,NA,NA,0.1,,,,
NA,2020-06-16T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,0.75,Surface,8:14,41.8349,-83.3587,NA,NA,sunny,0.2,NA,20.6,309,NA,NA,7.68,NA,57.2,<0.1,<0.1,0.36,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,6,16,168,NA,NA,NA,NA,NA,0.1,,,0.59,20
NA,2020-06-29T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,0.75,Surface,8:27,41.8343,-83.3579,NA,NA,sunny,1.6,NA,24.3,301,1.9,62.7,9.64,1049.5,5.38,0.12,<0.1,7.14,21.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,6,29,181,NA,NA,NA,NA,NA,0.12,0.59,7,1.37,14
NA,2020-07-06T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35,0.75,Surface,8:00,NA,NA,NA,NA,sunny,2.5,NA,27.4,316,1.2,75,6.55,633.5,3.8,0.59,0.14,18.11,10.83,28.7,9.87,3.61,64.44,0.907,NA,0.76,0.15,NA,1.25,2.87,1.9,2020,7,6,188,NA,NA,NA,NA,NA,0.59,1.37,7,0.74,14
NA,2020-07-13T00:00:00,WE8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,0.75,Surface,7:55,41.8342,-83.3593,NA,NA,partly cloudy,1.7,NA,26.6,313.4,1.5,68.4,6.02,263.3,4.79,1.37,0.64,19.45,11.43,43.08,21.66,14.46,142.09,0.593,NA,0.82,0.15,NA,1.11,4.14,1.7,2020,7,13,195,NA,NA,NA,NA,NA,1.37,0.74,7,0.97,15
